Data; Group; Nome_POD; WGET
sáb 04 mar 2023 00:01:04 -03; Group 2; redis-67db9bd79b-z92fj; 05.11
sáb 04 mar 2023 00:01:09 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:14 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:20 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:25 -03; Group 2; redis-67db9bd79b-z92fj; 05.05
sáb 04 mar 2023 00:01:31 -03; Group 2; redis-67db9bd79b-z92fj; 05.08
sáb 04 mar 2023 00:01:36 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:42 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:47 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:53 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:01:58 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:04 -03; Group 2; redis-67db9bd79b-z92fj; 05.07
sáb 04 mar 2023 00:02:09 -03; Group 2; redis-67db9bd79b-z92fj; 05.08
sáb 04 mar 2023 00:02:15 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:20 -03; Group 2; redis-67db9bd79b-z92fj; 05.07
sáb 04 mar 2023 00:02:26 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:31 -03; Group 2; redis-67db9bd79b-z92fj; 05.05
sáb 04 mar 2023 00:02:37 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:42 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:48 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:53 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:02:58 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:03:04 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:03:09 -03; Group 2; redis-67db9bd79b-z92fj; 05.05
sáb 04 mar 2023 00:03:15 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:03:20 -03; Group 2; redis-67db9bd79b-z92fj; 05.07
sáb 04 mar 2023 00:03:26 -03; Group 2; redis-67db9bd79b-z92fj; 05.07
sáb 04 mar 2023 00:03:31 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:03:37 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
sáb 04 mar 2023 00:03:42 -03; Group 2; redis-67db9bd79b-z92fj; 05.06
