Data; Group; Nome_POD; WGET
ter 07 mar 2023 16:02:16 -03; Group 1; worker-78b9ff59fc-bnftj; 00.287
ter 07 mar 2023 16:02:16 -03; Group 1; worker-78b9ff59fc-bnftj; 00.282
ter 07 mar 2023 16:02:17 -03; Group 1; worker-78b9ff59fc-bnftj; 00.293
ter 07 mar 2023 16:02:18 -03; Group 1; worker-78b9ff59fc-bnftj; 00.281
ter 07 mar 2023 16:02:18 -03; Group 1; worker-78b9ff59fc-bnftj; 00.290
ter 07 mar 2023 16:02:19 -03; Group 1; worker-78b9ff59fc-bnftj; 00.285
ter 07 mar 2023 16:02:20 -03; Group 1; worker-78b9ff59fc-bnftj; 00.282
ter 07 mar 2023 16:02:20 -03; Group 1; worker-78b9ff59fc-bnftj; 00.289
ter 07 mar 2023 16:02:21 -03; Group 1; worker-78b9ff59fc-bnftj; 00.265
ter 07 mar 2023 16:02:22 -03; Group 1; worker-78b9ff59fc-bnftj; 00.283
ter 07 mar 2023 16:02:22 -03; Group 1; worker-78b9ff59fc-bnftj; 00.286
ter 07 mar 2023 16:02:23 -03; Group 1; worker-78b9ff59fc-bnftj; 00.302
ter 07 mar 2023 16:02:24 -03; Group 1; worker-78b9ff59fc-bnftj; 00.298
ter 07 mar 2023 16:02:24 -03; Group 1; worker-78b9ff59fc-bnftj; 00.282
ter 07 mar 2023 16:02:25 -03; Group 1; worker-78b9ff59fc-bnftj; 00.285
ter 07 mar 2023 16:02:26 -03; Group 1; worker-78b9ff59fc-bnftj; 00.280
ter 07 mar 2023 16:02:26 -03; Group 1; worker-78b9ff59fc-bnftj; 00.280
ter 07 mar 2023 16:02:27 -03; Group 1; worker-78b9ff59fc-bnftj; 00.293
ter 07 mar 2023 16:02:28 -03; Group 1; worker-78b9ff59fc-bnftj; 00.269
ter 07 mar 2023 16:02:28 -03; Group 1; worker-78b9ff59fc-bnftj; 00.263
ter 07 mar 2023 16:02:29 -03; Group 1; worker-78b9ff59fc-bnftj; 00.285
ter 07 mar 2023 16:02:30 -03; Group 1; worker-78b9ff59fc-bnftj; 00.271
ter 07 mar 2023 16:02:30 -03; Group 1; worker-78b9ff59fc-bnftj; 00.279
ter 07 mar 2023 16:02:31 -03; Group 1; worker-78b9ff59fc-bnftj; 00.270
ter 07 mar 2023 16:02:32 -03; Group 1; worker-78b9ff59fc-bnftj; 00.284
ter 07 mar 2023 16:02:32 -03; Group 1; worker-78b9ff59fc-bnftj; 00.281
ter 07 mar 2023 16:02:33 -03; Group 1; worker-78b9ff59fc-bnftj; 00.274
ter 07 mar 2023 16:02:34 -03; Group 1; worker-78b9ff59fc-bnftj; 00.264
ter 07 mar 2023 16:02:34 -03; Group 1; worker-78b9ff59fc-bnftj; 00.274
ter 07 mar 2023 16:02:35 -03; Group 1; worker-78b9ff59fc-bnftj; 00.256
