Data; Group; Nome_POD; WGET
ter 07 mar 2023 16:01:35 -03; Group 1; result-77f68799c4-tkqx9; 00.297
ter 07 mar 2023 16:01:36 -03; Group 1; result-77f68799c4-tkqx9; 00.283
ter 07 mar 2023 16:01:36 -03; Group 1; result-77f68799c4-tkqx9; 00.289
ter 07 mar 2023 16:01:37 -03; Group 1; result-77f68799c4-tkqx9; 00.289
ter 07 mar 2023 16:01:38 -03; Group 1; result-77f68799c4-tkqx9; 00.272
ter 07 mar 2023 16:01:38 -03; Group 1; result-77f68799c4-tkqx9; 00.290
ter 07 mar 2023 16:01:39 -03; Group 1; result-77f68799c4-tkqx9; 00.277
ter 07 mar 2023 16:01:40 -03; Group 1; result-77f68799c4-tkqx9; 00.287
ter 07 mar 2023 16:01:40 -03; Group 1; result-77f68799c4-tkqx9; 00.282
ter 07 mar 2023 16:01:41 -03; Group 1; result-77f68799c4-tkqx9; 00.271
ter 07 mar 2023 16:01:42 -03; Group 1; result-77f68799c4-tkqx9; 00.273
ter 07 mar 2023 16:01:42 -03; Group 1; result-77f68799c4-tkqx9; 00.279
ter 07 mar 2023 16:01:43 -03; Group 1; result-77f68799c4-tkqx9; 00.278
ter 07 mar 2023 16:01:44 -03; Group 1; result-77f68799c4-tkqx9; 00.287
ter 07 mar 2023 16:01:44 -03; Group 1; result-77f68799c4-tkqx9; 00.271
ter 07 mar 2023 16:01:45 -03; Group 1; result-77f68799c4-tkqx9; 00.282
ter 07 mar 2023 16:01:46 -03; Group 1; result-77f68799c4-tkqx9; 00.296
ter 07 mar 2023 16:01:46 -03; Group 1; result-77f68799c4-tkqx9; 00.297
ter 07 mar 2023 16:01:47 -03; Group 1; result-77f68799c4-tkqx9; 00.284
ter 07 mar 2023 16:01:48 -03; Group 1; result-77f68799c4-tkqx9; 00.288
ter 07 mar 2023 16:01:48 -03; Group 1; result-77f68799c4-tkqx9; 00.295
ter 07 mar 2023 16:01:49 -03; Group 1; result-77f68799c4-tkqx9; 00.286
ter 07 mar 2023 16:01:50 -03; Group 1; result-77f68799c4-tkqx9; 00.272
ter 07 mar 2023 16:01:51 -03; Group 1; result-77f68799c4-tkqx9; 00.279
ter 07 mar 2023 16:01:51 -03; Group 1; result-77f68799c4-tkqx9; 00.302
ter 07 mar 2023 16:01:52 -03; Group 1; result-77f68799c4-tkqx9; 00.261
ter 07 mar 2023 16:01:53 -03; Group 1; result-77f68799c4-tkqx9; 00.287
ter 07 mar 2023 16:01:53 -03; Group 1; result-77f68799c4-tkqx9; 00.293
ter 07 mar 2023 16:01:54 -03; Group 1; result-77f68799c4-tkqx9; 00.265
ter 07 mar 2023 16:01:55 -03; Group 1; result-77f68799c4-tkqx9; 00.334
