Group,CURL
Group 1,.01677957297
Group 1,.01677957297
Group 1,1.01677957298
Group 1,.01677957298
Group 1,.01677957298
Group 1,.01677957298
Group 1,1.01677957299
Group 1,.01677957299
Group 1,.01677957299
Group 1,.01677957299
Group 1,41.01677957300
Group 1,.01677957300
Group 1,.01677957300
Group 1,.01677957300
Group 1,1.01677957301
Group 1,.01677957301
Group 1,.01677957301
Group 1,.01677957301
Group 1,.01677957301
Group 1,1.01677957302
Group 1,.01677957302
Group 1,.01677957302
Group 1,.01677957302
Group 1,1.01677957303
Group 1,.01677957303
Group 1,.01677957303
Group 1,.01677957303
Group 1,.01677957303
Group 1,1.01677957304
Group 1,.01677957304
