Data; Group; Nome_POD; IPERF
seg 06 mar 2023 18:36:18 -03; Group 2; vote-79787c6c8b-vmbcs; 31.85
seg 06 mar 2023 18:36:50 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:37:22 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:37:54 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:38:27 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
seg 06 mar 2023 18:38:59 -03; Group 2; vote-79787c6c8b-vmbcs; 31.86
seg 06 mar 2023 18:39:31 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:40:03 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:40:36 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
seg 06 mar 2023 18:41:08 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:41:40 -03; Group 2; vote-79787c6c8b-vmbcs; 31.84
seg 06 mar 2023 18:42:12 -03; Group 2; vote-79787c6c8b-vmbcs; 31.75
seg 06 mar 2023 18:42:45 -03; Group 2; vote-79787c6c8b-vmbcs; 31.89
seg 06 mar 2023 18:43:17 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
seg 06 mar 2023 18:43:49 -03; Group 2; vote-79787c6c8b-vmbcs; 31.83
seg 06 mar 2023 18:44:21 -03; Group 2; vote-79787c6c8b-vmbcs; 31.89
seg 06 mar 2023 18:44:54 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
seg 06 mar 2023 18:45:26 -03; Group 2; vote-79787c6c8b-vmbcs; 31.86
seg 06 mar 2023 18:45:58 -03; Group 2; vote-79787c6c8b-vmbcs; 31.86
seg 06 mar 2023 18:46:31 -03; Group 2; vote-79787c6c8b-vmbcs; 31.86
seg 06 mar 2023 18:47:03 -03; Group 2; vote-79787c6c8b-vmbcs; 31.86
seg 06 mar 2023 18:47:35 -03; Group 2; vote-79787c6c8b-vmbcs; 31.85
seg 06 mar 2023 18:48:07 -03; Group 2; vote-79787c6c8b-vmbcs; 31.85
seg 06 mar 2023 18:48:40 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:49:12 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:49:44 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
seg 06 mar 2023 18:50:16 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
seg 06 mar 2023 18:50:49 -03; Group 2; vote-79787c6c8b-vmbcs; 31.87
seg 06 mar 2023 18:51:21 -03; Group 2; vote-79787c6c8b-vmbcs; 31.72
seg 06 mar 2023 18:51:53 -03; Group 2; vote-79787c6c8b-vmbcs; 31.88
