Data; Group; Nome_POD; IPERF
seg 06 mar 2023 18:20:10 -03; Group 2; result-77f68799c4-f8f44; 031.84
seg 06 mar 2023 18:20:42 -03; Group 2; result-77f68799c4-f8f44; 031.88
seg 06 mar 2023 18:21:14 -03; Group 2; result-77f68799c4-f8f44; 031.84
seg 06 mar 2023 18:21:47 -03; Group 2; result-77f68799c4-f8f44; 031.75
seg 06 mar 2023 18:22:19 -03; Group 2; result-77f68799c4-f8f44; 031.87
seg 06 mar 2023 18:22:51 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:23:23 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:23:56 -03; Group 2; result-77f68799c4-f8f44; 031.87
seg 06 mar 2023 18:24:28 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:25:00 -03; Group 2; result-77f68799c4-f8f44; 031.87
seg 06 mar 2023 18:25:33 -03; Group 2; result-77f68799c4-f8f44; 031.83
seg 06 mar 2023 18:26:05 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:26:37 -03; Group 2; result-77f68799c4-f8f44; 031.85
seg 06 mar 2023 18:27:09 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:27:42 -03; Group 2; result-77f68799c4-f8f44; 031.87
seg 06 mar 2023 18:28:14 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:28:46 -03; Group 2; result-77f68799c4-f8f44; 031.85
seg 06 mar 2023 18:29:18 -03; Group 2; result-77f68799c4-f8f44; 031.87
seg 06 mar 2023 18:29:51 -03; Group 2; result-77f68799c4-f8f44; 031.78
seg 06 mar 2023 18:30:23 -03; Group 2; result-77f68799c4-f8f44; 031.84
seg 06 mar 2023 18:30:55 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:31:27 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:32:00 -03; Group 2; result-77f68799c4-f8f44; 031.73
seg 06 mar 2023 18:32:32 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:33:04 -03; Group 2; result-77f68799c4-f8f44; 031.87
seg 06 mar 2023 18:33:36 -03; Group 2; result-77f68799c4-f8f44; 031.86
seg 06 mar 2023 18:34:09 -03; Group 2; result-77f68799c4-f8f44; 031.89
seg 06 mar 2023 18:34:41 -03; Group 2; result-77f68799c4-f8f44; 031.74
seg 06 mar 2023 18:35:13 -03; Group 2; result-77f68799c4-f8f44; 031.84
seg 06 mar 2023 18:35:45 -03; Group 2; result-77f68799c4-f8f44; 031.87
