Data; Group; Nome_POD; IPERF
seg 06 mar 2023 18:04:02 -03; Group 2; redis-67db9bd79b-78588; 31.83
seg 06 mar 2023 18:04:35 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:05:07 -03; Group 2; redis-67db9bd79b-78588; 31.90
seg 06 mar 2023 18:05:39 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:06:11 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:06:44 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:07:16 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:07:48 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:08:20 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:08:53 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:09:25 -03; Group 2; redis-67db9bd79b-78588; 31.87
seg 06 mar 2023 18:09:57 -03; Group 2; redis-67db9bd79b-78588; 31.86
seg 06 mar 2023 18:10:29 -03; Group 2; redis-67db9bd79b-78588; 31.87
seg 06 mar 2023 18:11:02 -03; Group 2; redis-67db9bd79b-78588; 31.87
seg 06 mar 2023 18:11:34 -03; Group 2; redis-67db9bd79b-78588; 31.72
seg 06 mar 2023 18:12:06 -03; Group 2; redis-67db9bd79b-78588; 31.82
seg 06 mar 2023 18:12:38 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:13:11 -03; Group 2; redis-67db9bd79b-78588; 31.86
seg 06 mar 2023 18:13:43 -03; Group 2; redis-67db9bd79b-78588; 31.89
seg 06 mar 2023 18:14:15 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:14:47 -03; Group 2; redis-67db9bd79b-78588; 31.85
seg 06 mar 2023 18:15:20 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:15:52 -03; Group 2; redis-67db9bd79b-78588; 31.81
seg 06 mar 2023 18:16:24 -03; Group 2; redis-67db9bd79b-78588; 31.83
seg 06 mar 2023 18:16:56 -03; Group 2; redis-67db9bd79b-78588; 31.86
seg 06 mar 2023 18:17:29 -03; Group 2; redis-67db9bd79b-78588; 31.83
seg 06 mar 2023 18:18:01 -03; Group 2; redis-67db9bd79b-78588; 31.69
seg 06 mar 2023 18:18:33 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:19:05 -03; Group 2; redis-67db9bd79b-78588; 31.88
seg 06 mar 2023 18:19:38 -03; Group 2; redis-67db9bd79b-78588; 31.87
