Data; Group; Nome_POD; APT
sex 17 fev 2023 06:06:12 -03; Group 1; vote-79787c6c8b-tk4cn; 2.01676624772
sex 17 fev 2023 06:06:12 -03; Group 1; vote-79787c6c8b-tk4cn; .01676624772
sex 17 fev 2023 06:06:13 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624773
sex 17 fev 2023 06:06:14 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624774
sex 17 fev 2023 06:06:15 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624775
sex 17 fev 2023 06:06:16 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624776
sex 17 fev 2023 06:06:17 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624777
sex 17 fev 2023 06:06:18 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624778
sex 17 fev 2023 06:06:18 -03; Group 1; vote-79787c6c8b-tk4cn; .01676624778
sex 17 fev 2023 06:06:20 -03; Group 1; vote-79787c6c8b-tk4cn; 2.01676624780
sex 17 fev 2023 06:06:20 -03; Group 1; vote-79787c6c8b-tk4cn; .01676624780
sex 17 fev 2023 06:06:21 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624781
sex 17 fev 2023 06:06:23 -03; Group 1; vote-79787c6c8b-tk4cn; 2.01676624783
sex 17 fev 2023 06:06:23 -03; Group 1; vote-79787c6c8b-tk4cn; .01676624783
sex 17 fev 2023 06:06:24 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624784
sex 17 fev 2023 06:06:25 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624785
sex 17 fev 2023 06:06:26 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624786
sex 17 fev 2023 06:06:27 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624787
sex 17 fev 2023 06:06:28 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624788
sex 17 fev 2023 06:06:29 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624789
sex 17 fev 2023 06:06:30 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624790
sex 17 fev 2023 06:06:31 -03; Group 1; vote-79787c6c8b-tk4cn; .01676624791
sex 17 fev 2023 06:06:31 -03; Group 1; vote-79787c6c8b-tk4cn; .01676624791
sex 17 fev 2023 06:06:32 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624792
sex 17 fev 2023 06:06:33 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624793
sex 17 fev 2023 06:06:34 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624794
sex 17 fev 2023 06:06:35 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624795
sex 17 fev 2023 06:06:36 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624796
sex 17 fev 2023 06:06:37 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624797
sex 17 fev 2023 06:06:38 -03; Group 1; vote-79787c6c8b-tk4cn; 1.01676624798
