Data; Group; Nome_POD; APT
sex 17 fev 2023 06:06:42 -03; Group 1; worker-78b9ff59fc-sc8xc; 4.01676624802
sex 17 fev 2023 06:06:44 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624804
sex 17 fev 2023 06:06:46 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624806
sex 17 fev 2023 06:06:48 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624808
sex 17 fev 2023 06:06:50 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624810
sex 17 fev 2023 06:06:52 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624812
sex 17 fev 2023 06:06:54 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624814
sex 17 fev 2023 06:06:55 -03; Group 1; worker-78b9ff59fc-sc8xc; 1.01676624815
sex 17 fev 2023 06:06:57 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624817
sex 17 fev 2023 06:06:59 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624819
sex 17 fev 2023 06:07:01 -03; Group 1; worker-78b9ff59fc-sc8xc; 42.01676624821
sex 17 fev 2023 06:07:03 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624823
sex 17 fev 2023 06:07:05 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624825
sex 17 fev 2023 06:07:07 -03; Group 1; worker-78b9ff59fc-sc8xc; 1.01676624827
sex 17 fev 2023 06:07:08 -03; Group 1; worker-78b9ff59fc-sc8xc; 1.01676624828
sex 17 fev 2023 06:07:10 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624830
sex 17 fev 2023 06:07:12 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624832
sex 17 fev 2023 06:07:14 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624834
sex 17 fev 2023 06:07:16 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624836
sex 17 fev 2023 06:07:18 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624838
sex 17 fev 2023 06:07:20 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624840
sex 17 fev 2023 06:07:22 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624842
sex 17 fev 2023 06:07:24 -03; Group 1; worker-78b9ff59fc-sc8xc; 1.01676624844
sex 17 fev 2023 06:07:25 -03; Group 1; worker-78b9ff59fc-sc8xc; 1.01676624845
sex 17 fev 2023 06:07:27 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624847
sex 17 fev 2023 06:07:29 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624849
sex 17 fev 2023 06:07:31 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624851
sex 17 fev 2023 06:07:33 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624853
sex 17 fev 2023 06:07:35 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624855
sex 17 fev 2023 06:07:37 -03; Group 1; worker-78b9ff59fc-sc8xc; 2.01676624857
