Data; Group; Nome_POD; WGET
sex 03 mar 2023 16:20:30 -03; Group 1; redis-67db9bd79b-z92fj; 00.33
sex 03 mar 2023 16:20:31 -03; Group 1; redis-67db9bd79b-z92fj; 00.34
sex 03 mar 2023 16:20:32 -03; Group 1; redis-67db9bd79b-z92fj; 00.31
sex 03 mar 2023 16:20:32 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:33 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:34 -03; Group 1; redis-67db9bd79b-z92fj; 00.36
sex 03 mar 2023 16:20:35 -03; Group 1; redis-67db9bd79b-z92fj; 00.35
sex 03 mar 2023 16:20:35 -03; Group 1; redis-67db9bd79b-z92fj; 00.29
sex 03 mar 2023 16:20:36 -03; Group 1; redis-67db9bd79b-z92fj; 00.30
sex 03 mar 2023 16:20:37 -03; Group 1; redis-67db9bd79b-z92fj; 00.36
sex 03 mar 2023 16:20:37 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:38 -03; Group 1; redis-67db9bd79b-z92fj; 00.34
sex 03 mar 2023 16:20:39 -03; Group 1; redis-67db9bd79b-z92fj; 00.34
sex 03 mar 2023 16:20:40 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:40 -03; Group 1; redis-67db9bd79b-z92fj; 00.33
sex 03 mar 2023 16:20:41 -03; Group 1; redis-67db9bd79b-z92fj; 00.37
sex 03 mar 2023 16:20:42 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:43 -03; Group 1; redis-67db9bd79b-z92fj; 00.35
sex 03 mar 2023 16:20:43 -03; Group 1; redis-67db9bd79b-z92fj; 00.31
sex 03 mar 2023 16:20:44 -03; Group 1; redis-67db9bd79b-z92fj; 00.31
sex 03 mar 2023 16:20:45 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:45 -03; Group 1; redis-67db9bd79b-z92fj; 00.36
sex 03 mar 2023 16:20:46 -03; Group 1; redis-67db9bd79b-z92fj; 00.33
sex 03 mar 2023 16:20:47 -03; Group 1; redis-67db9bd79b-z92fj; 00.32
sex 03 mar 2023 16:20:47 -03; Group 1; redis-67db9bd79b-z92fj; 00.31
sex 03 mar 2023 16:20:48 -03; Group 1; redis-67db9bd79b-z92fj; 00.34
sex 03 mar 2023 16:20:49 -03; Group 1; redis-67db9bd79b-z92fj; 00.34
sex 03 mar 2023 16:20:50 -03; Group 1; redis-67db9bd79b-z92fj; 00.31
sex 03 mar 2023 16:20:50 -03; Group 1; redis-67db9bd79b-z92fj; 00.34
sex 03 mar 2023 16:20:51 -03; Group 1; redis-67db9bd79b-z92fj; 00.33
