Data; Group; Nome_POD; WGET
sex 03 mar 2023 16:21:12 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:21:12 -03; Group 1; vote-79787c6c8b-sbggz; 00.30
sex 03 mar 2023 16:21:13 -03; Group 1; vote-79787c6c8b-sbggz; 00.31
sex 03 mar 2023 16:21:14 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:21:14 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:21:15 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:16 -03; Group 1; vote-79787c6c8b-sbggz; 00.32
sex 03 mar 2023 16:21:16 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:17 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:18 -03; Group 1; vote-79787c6c8b-sbggz; 00.30
sex 03 mar 2023 16:21:19 -03; Group 1; vote-79787c6c8b-sbggz; 00.32
sex 03 mar 2023 16:21:19 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:21:20 -03; Group 1; vote-79787c6c8b-sbggz; 00.30
sex 03 mar 2023 16:21:21 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:21:21 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:22 -03; Group 1; vote-79787c6c8b-sbggz; 00.32
sex 03 mar 2023 16:21:23 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:23 -03; Group 1; vote-79787c6c8b-sbggz; 00.30
sex 03 mar 2023 16:21:24 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:25 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:21:25 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:21:26 -03; Group 1; vote-79787c6c8b-sbggz; 00.31
sex 03 mar 2023 16:21:27 -03; Group 1; vote-79787c6c8b-sbggz; 00.28
sex 03 mar 2023 16:21:27 -03; Group 1; vote-79787c6c8b-sbggz; 00.27
sex 03 mar 2023 16:21:28 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:21:29 -03; Group 1; vote-79787c6c8b-sbggz; 00.30
sex 03 mar 2023 16:21:29 -03; Group 1; vote-79787c6c8b-sbggz; 00.30
sex 03 mar 2023 16:21:30 -03; Group 1; vote-79787c6c8b-sbggz; 00.31
sex 03 mar 2023 16:21:31 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
sex 03 mar 2023 16:21:31 -03; Group 1; vote-79787c6c8b-sbggz; 00.29
