Data; Group; Nome_POD; PING
dom 05 mar 2023 13:24:14 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:24:33 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:24:51 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:25:10 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:25:28 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:25:46 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:26:05 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:26:23 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:26:42 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:27:00 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:27:19 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:27:37 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:27:55 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:28:14 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:28:32 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:28:51 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:29:09 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:29:27 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:29:46 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:30:04 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:30:23 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:30:41 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:31:00 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:31:18 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:31:36 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:31:55 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:32:13 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:32:32 -03; Group 2; result-77f68799c4-wlwx2; 018.02
dom 05 mar 2023 13:32:50 -03; Group 2; result-77f68799c4-wlwx2; 018.01
dom 05 mar 2023 13:33:08 -03; Group 2; result-77f68799c4-wlwx2; 018.02
