Data; Group; Nome_POD; WGET
dom 05 mar 2023 18:31:33 -03; Group 2; db-684b9b49fd-jc9hl; 020.029
dom 05 mar 2023 18:31:53 -03; Group 2; db-684b9b49fd-jc9hl; 020.037
dom 05 mar 2023 18:32:13 -03; Group 2; db-684b9b49fd-jc9hl; 020.035
dom 05 mar 2023 18:32:34 -03; Group 2; db-684b9b49fd-jc9hl; 020.037
dom 05 mar 2023 18:32:54 -03; Group 2; db-684b9b49fd-jc9hl; 020.036
dom 05 mar 2023 18:33:15 -03; Group 2; db-684b9b49fd-jc9hl; 020.038
dom 05 mar 2023 18:33:35 -03; Group 2; db-684b9b49fd-jc9hl; 020.032
dom 05 mar 2023 18:33:56 -03; Group 2; db-684b9b49fd-jc9hl; 020.034
dom 05 mar 2023 18:34:16 -03; Group 2; db-684b9b49fd-jc9hl; 020.030
dom 05 mar 2023 18:34:37 -03; Group 2; db-684b9b49fd-jc9hl; 020.037
dom 05 mar 2023 18:34:57 -03; Group 2; db-684b9b49fd-jc9hl; 020.033
dom 05 mar 2023 18:35:17 -03; Group 2; db-684b9b49fd-jc9hl; 020.036
dom 05 mar 2023 18:35:38 -03; Group 2; db-684b9b49fd-jc9hl; 020.037
dom 05 mar 2023 18:35:58 -03; Group 2; db-684b9b49fd-jc9hl; 020.026
dom 05 mar 2023 18:36:19 -03; Group 2; db-684b9b49fd-jc9hl; 020.039
dom 05 mar 2023 18:36:39 -03; Group 2; db-684b9b49fd-jc9hl; 020.029
dom 05 mar 2023 18:36:59 -03; Group 2; db-684b9b49fd-jc9hl; 020.035
dom 05 mar 2023 18:37:20 -03; Group 2; db-684b9b49fd-jc9hl; 020.037
dom 05 mar 2023 18:37:40 -03; Group 2; db-684b9b49fd-jc9hl; 020.045
dom 05 mar 2023 18:38:01 -03; Group 2; db-684b9b49fd-jc9hl; 020.034
dom 05 mar 2023 18:38:21 -03; Group 2; db-684b9b49fd-jc9hl; 020.034
dom 05 mar 2023 18:38:42 -03; Group 2; db-684b9b49fd-jc9hl; 020.031
dom 05 mar 2023 18:39:02 -03; Group 2; db-684b9b49fd-jc9hl; 020.028
dom 05 mar 2023 18:39:23 -03; Group 2; db-684b9b49fd-jc9hl; 020.034
dom 05 mar 2023 18:39:43 -03; Group 2; db-684b9b49fd-jc9hl; 020.033
dom 05 mar 2023 18:40:03 -03; Group 2; db-684b9b49fd-jc9hl; 020.039
dom 05 mar 2023 18:40:24 -03; Group 2; db-684b9b49fd-jc9hl; 020.032
dom 05 mar 2023 18:40:44 -03; Group 2; db-684b9b49fd-jc9hl; 020.043
dom 05 mar 2023 18:41:05 -03; Group 2; db-684b9b49fd-jc9hl; 020.036
dom 05 mar 2023 18:41:25 -03; Group 2; db-684b9b49fd-jc9hl; 020.034
