Group,CURL
Group 1,1.01676639316
Group 1,.01676639316
Group 1,1.01676639317
Group 1,.01676639317
Group 1,1.01676639318
Group 1,.01676639318
Group 1,.01676639318
Group 1,1.01676639319
Group 1,.01676639319
Group 1,1.01676639320
Group 1,.01676639320
Group 1,1.01676639321
Group 1,.01676639321
Group 1,1.01676639322
Group 1,.01676639322
Group 1,1.01676639323
Group 1,.01676639323
Group 1,1.01676639324
Group 1,.01676639324
Group 1,1.01676639325
Group 1,.01676639325
Group 1,1.01676639326
Group 1,.01676639326
Group 1,1.01676639327
Group 1,.01676639327
Group 1,1.01676639328
Group 1,.01676639328
Group 1,1.01676639329
Group 1,.01676639329
Group 1,1.01676639330
