Group,CURL
Group 1,.01676639330
Group 1,1.01676639331
Group 1,.01676639331
Group 1,1.01676639332
Group 1,.01676639332
Group 1,1.01676639333
Group 1,.01676639333
Group 1,1.01676639334
Group 1,.01676639334
Group 1,1.01676639335
Group 1,.01676639335
Group 1,1.01676639336
Group 1,.01676639336
Group 1,1.01676639337
Group 1,.01676639337
Group 1,1.01676639338
Group 1,1.01676639339
Group 1,.01676639339
Group 1,41.01676639340
Group 1,.01676639340
Group 1,1.01676639341
Group 1,.01676639341
Group 1,1.01676639342
Group 1,.01676639342
Group 1,1.01676639343
Group 1,.01676639343
Group 1,1.01676639344
Group 1,.01676639344
Group 1,1.01676639345
Group 1,.01676639345
