Group,CURL
Group 1,.01676639267
Group 1,1.01676639268
Group 1,.01676639268
Group 1,1.01676639269
Group 1,1.01676639270
Group 1,.01676639270
Group 1,1.01676639271
Group 1,.01676639271
Group 1,1.01676639272
Group 1,.01676639272
Group 1,1.01676639273
Group 1,.01676639273
Group 1,1.01676639274
Group 1,.01676639274
Group 1,1.01676639275
Group 1,.01676639275
Group 1,1.01676639276
Group 1,.01676639276
Group 1,1.01676639277
Group 1,.01676639277
Group 1,1.01676639278
Group 1,.01676639278
Group 1,1.01676639279
Group 1,41.01676639280
Group 1,.01676639280
Group 1,1.01676639281
Group 1,.01676639281
Group 1,1.01676639282
Group 1,.01676639282
Group 1,1.01676639283
