Group,WGET
Group 2,20.01677358311
Group 2,61.01677358332
Group 2,20.01677358352
Group 2,20.01677358372
Group 2,60.01677358392
Group 2,21.01677358413
Group 2,20.01677358433
Group 2,60.01677358453
Group 2,20.01677358473
Group 2,21.01677358494
Group 2,60.01677358514
Group 2,20.01677358534
Group 2,21.01677358555
Group 2,60.01677358575
Group 2,20.01677358595
Group 2,20.01677358615
Group 2,60.01677358635
Group 2,21.01677358656
Group 2,20.01677358676
Group 2,60.01677358696
Group 2,20.01677358716
Group 2,21.01677358737
Group 2,60.01677358757
Group 2,20.01677358777
Group 2,20.01677358797
Group 2,4061.01677358818
Group 2,20.01677358838
Group 2,20.01677358858
Group 2,60.01677358878
Group 2,21.01677358899
