Data; Group; Nome_POD; APT
sáb 25 fev 2023 23:02:26 -03; Group 1; vote-79787c6c8b-5z79m; 1.81
sáb 25 fev 2023 23:02:26 -03; Group 1; vote-79787c6c8b-5z79m; 0.36
sáb 25 fev 2023 23:02:27 -03; Group 1; vote-79787c6c8b-5z79m; 0.38
sáb 25 fev 2023 23:02:28 -03; Group 1; vote-79787c6c8b-5z79m; 0.36
sáb 25 fev 2023 23:02:29 -03; Group 1; vote-79787c6c8b-5z79m; 0.36
sáb 25 fev 2023 23:02:29 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:30 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:31 -03; Group 1; vote-79787c6c8b-5z79m; 0.38
sáb 25 fev 2023 23:02:32 -03; Group 1; vote-79787c6c8b-5z79m; 0.37
sáb 25 fev 2023 23:02:32 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:33 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:34 -03; Group 1; vote-79787c6c8b-5z79m; 0.39
sáb 25 fev 2023 23:02:35 -03; Group 1; vote-79787c6c8b-5z79m; 0.57
sáb 25 fev 2023 23:02:36 -03; Group 1; vote-79787c6c8b-5z79m; 0.56
sáb 25 fev 2023 23:02:37 -03; Group 1; vote-79787c6c8b-5z79m; 0.38
sáb 25 fev 2023 23:02:37 -03; Group 1; vote-79787c6c8b-5z79m; 0.36
sáb 25 fev 2023 23:02:38 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:39 -03; Group 1; vote-79787c6c8b-5z79m; 0.36
sáb 25 fev 2023 23:02:40 -03; Group 1; vote-79787c6c8b-5z79m; 0.34
sáb 25 fev 2023 23:02:40 -03; Group 1; vote-79787c6c8b-5z79m; 0.34
sáb 25 fev 2023 23:02:41 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:42 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:43 -03; Group 1; vote-79787c6c8b-5z79m; 0.35
sáb 25 fev 2023 23:02:44 -03; Group 1; vote-79787c6c8b-5z79m; 0.37
sáb 25 fev 2023 23:02:44 -03; Group 1; vote-79787c6c8b-5z79m; 0.34
sáb 25 fev 2023 23:02:45 -03; Group 1; vote-79787c6c8b-5z79m; 0.56
sáb 25 fev 2023 23:02:46 -03; Group 1; vote-79787c6c8b-5z79m; 0.55
sáb 25 fev 2023 23:02:47 -03; Group 1; vote-79787c6c8b-5z79m; 0.37
sáb 25 fev 2023 23:02:48 -03; Group 1; vote-79787c6c8b-5z79m; 0.39
sáb 25 fev 2023 23:02:50 -03; Group 1; vote-79787c6c8b-5z79m; 1.55
