Data; Group; Nome_POD; APT
sáb 25 fev 2023 23:00:52 -03; Group 1; redis-67db9bd79b-dxqz2; 1.85
sáb 25 fev 2023 23:00:53 -03; Group 1; redis-67db9bd79b-dxqz2; 0.71
sáb 25 fev 2023 23:00:54 -03; Group 1; redis-67db9bd79b-dxqz2; 0.72
sáb 25 fev 2023 23:00:55 -03; Group 1; redis-67db9bd79b-dxqz2; 0.71
sáb 25 fev 2023 23:00:57 -03; Group 1; redis-67db9bd79b-dxqz2; 0.70
sáb 25 fev 2023 23:00:58 -03; Group 1; redis-67db9bd79b-dxqz2; 0.81
sáb 25 fev 2023 23:00:59 -03; Group 1; redis-67db9bd79b-dxqz2; 0.71
sáb 25 fev 2023 23:01:00 -03; Group 1; redis-67db9bd79b-dxqz2; 0.71
sáb 25 fev 2023 23:01:01 -03; Group 1; redis-67db9bd79b-dxqz2; 0.72
sáb 25 fev 2023 23:01:02 -03; Group 1; redis-67db9bd79b-dxqz2; 0.90
sáb 25 fev 2023 23:01:04 -03; Group 1; redis-67db9bd79b-dxqz2; 0.91
sáb 25 fev 2023 23:01:05 -03; Group 1; redis-67db9bd79b-dxqz2; 0.71
sáb 25 fev 2023 23:01:06 -03; Group 1; redis-67db9bd79b-dxqz2; 0.72
sáb 25 fev 2023 23:01:07 -03; Group 1; redis-67db9bd79b-dxqz2; 0.73
sáb 25 fev 2023 23:01:08 -03; Group 1; redis-67db9bd79b-dxqz2; 0.70
sáb 25 fev 2023 23:01:09 -03; Group 1; redis-67db9bd79b-dxqz2; 0.69
sáb 25 fev 2023 23:01:10 -03; Group 1; redis-67db9bd79b-dxqz2; 0.70
sáb 25 fev 2023 23:01:12 -03; Group 1; redis-67db9bd79b-dxqz2; 0.74
sáb 25 fev 2023 23:01:13 -03; Group 1; redis-67db9bd79b-dxqz2; 0.88
sáb 25 fev 2023 23:01:14 -03; Group 1; redis-67db9bd79b-dxqz2; 0.92
sáb 25 fev 2023 23:01:15 -03; Group 1; redis-67db9bd79b-dxqz2; 0.74
sáb 25 fev 2023 23:01:16 -03; Group 1; redis-67db9bd79b-dxqz2; 0.71
sáb 25 fev 2023 23:01:18 -03; Group 1; redis-67db9bd79b-dxqz2; 0.86
sáb 25 fev 2023 23:01:19 -03; Group 1; redis-67db9bd79b-dxqz2; 0.73
sáb 25 fev 2023 23:01:20 -03; Group 1; redis-67db9bd79b-dxqz2; 0.73
sáb 25 fev 2023 23:01:21 -03; Group 1; redis-67db9bd79b-dxqz2; 0.75
sáb 25 fev 2023 23:01:22 -03; Group 1; redis-67db9bd79b-dxqz2; 0.68
sáb 25 fev 2023 23:01:23 -03; Group 1; redis-67db9bd79b-dxqz2; 0.87
sáb 25 fev 2023 23:01:25 -03; Group 1; redis-67db9bd79b-dxqz2; 0.88
sáb 25 fev 2023 23:01:26 -03; Group 1; redis-67db9bd79b-dxqz2; 0.69
