Data; Group; Nome_POD; APT
ter 28 fev 2023 22:37:14 -03; Group 2; vote-79787c6c8b-kw5cn; 10.21
ter 28 fev 2023 22:37:25 -03; Group 2; vote-79787c6c8b-kw5cn; 10.37
ter 28 fev 2023 22:37:36 -03; Group 2; vote-79787c6c8b-kw5cn; 10.17
ter 28 fev 2023 22:37:46 -03; Group 2; vote-79787c6c8b-kw5cn; 10.18
ter 28 fev 2023 22:37:57 -03; Group 2; vote-79787c6c8b-kw5cn; 10.18
ter 28 fev 2023 22:38:07 -03; Group 2; vote-79787c6c8b-kw5cn; 10.21
ter 28 fev 2023 22:38:18 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:38:29 -03; Group 2; vote-79787c6c8b-kw5cn; 10.21
ter 28 fev 2023 22:38:39 -03; Group 2; vote-79787c6c8b-kw5cn; 10.18
ter 28 fev 2023 22:38:50 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:39:00 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:39:11 -03; Group 2; vote-79787c6c8b-kw5cn; 10.21
ter 28 fev 2023 22:39:22 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:39:32 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:39:43 -03; Group 2; vote-79787c6c8b-kw5cn; 10.18
ter 28 fev 2023 22:39:54 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:40:04 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:40:15 -03; Group 2; vote-79787c6c8b-kw5cn; 10.31
ter 28 fev 2023 22:40:26 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:40:36 -03; Group 2; vote-79787c6c8b-kw5cn; 10.21
ter 28 fev 2023 22:40:47 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:40:57 -03; Group 2; vote-79787c6c8b-kw5cn; 10.21
ter 28 fev 2023 22:41:08 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:41:18 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:41:29 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:41:40 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:41:50 -03; Group 2; vote-79787c6c8b-kw5cn; 10.20
ter 28 fev 2023 22:42:01 -03; Group 2; vote-79787c6c8b-kw5cn; 10.18
ter 28 fev 2023 22:42:11 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
ter 28 fev 2023 22:42:22 -03; Group 2; vote-79787c6c8b-kw5cn; 10.19
