Data; Group; Nome_POD; IPERF
qua 01 mar 2023 14:55:29 -03; Group 2; vote-79787c6c8b-9k9kn; 31.86
qua 01 mar 2023 14:56:02 -03; Group 2; vote-79787c6c8b-9k9kn; 31.83
qua 01 mar 2023 14:56:34 -03; Group 2; vote-79787c6c8b-9k9kn; 31.85
qua 01 mar 2023 14:57:06 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 14:57:39 -03; Group 2; vote-79787c6c8b-9k9kn; 31.71
qua 01 mar 2023 14:58:11 -03; Group 2; vote-79787c6c8b-9k9kn; 31.86
qua 01 mar 2023 14:58:43 -03; Group 2; vote-79787c6c8b-9k9kn; 31.88
qua 01 mar 2023 14:59:15 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 14:59:48 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 15:00:20 -03; Group 2; vote-79787c6c8b-9k9kn; 31.84
qua 01 mar 2023 15:00:52 -03; Group 2; vote-79787c6c8b-9k9kn; 31.70
qua 01 mar 2023 15:01:24 -03; Group 2; vote-79787c6c8b-9k9kn; 31.88
qua 01 mar 2023 15:01:57 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 15:02:29 -03; Group 2; vote-79787c6c8b-9k9kn; 31.88
qua 01 mar 2023 15:03:01 -03; Group 2; vote-79787c6c8b-9k9kn; 31.85
qua 01 mar 2023 15:03:33 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 15:04:06 -03; Group 2; vote-79787c6c8b-9k9kn; 31.88
qua 01 mar 2023 15:04:38 -03; Group 2; vote-79787c6c8b-9k9kn; 31.88
qua 01 mar 2023 15:05:10 -03; Group 2; vote-79787c6c8b-9k9kn; 31.81
qua 01 mar 2023 15:05:42 -03; Group 2; vote-79787c6c8b-9k9kn; 31.88
qua 01 mar 2023 15:06:15 -03; Group 2; vote-79787c6c8b-9k9kn; 31.85
qua 01 mar 2023 15:06:47 -03; Group 2; vote-79787c6c8b-9k9kn; 31.86
qua 01 mar 2023 15:07:19 -03; Group 2; vote-79787c6c8b-9k9kn; 31.84
qua 01 mar 2023 15:07:51 -03; Group 2; vote-79787c6c8b-9k9kn; 31.74
qua 01 mar 2023 15:08:24 -03; Group 2; vote-79787c6c8b-9k9kn; 31.89
qua 01 mar 2023 15:08:56 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 15:09:28 -03; Group 2; vote-79787c6c8b-9k9kn; 31.86
qua 01 mar 2023 15:10:00 -03; Group 2; vote-79787c6c8b-9k9kn; 31.84
qua 01 mar 2023 15:10:33 -03; Group 2; vote-79787c6c8b-9k9kn; 31.87
qua 01 mar 2023 15:11:05 -03; Group 2; vote-79787c6c8b-9k9kn; 31.86
