Group,APT
Group 2,51.01677963909
Group 2,11.01677963920
Group 2,11.01677963931
Group 2,10.01677963941
Group 2,10.01677963952
Group 2,51.01677963963
Group 2,11.01677963974
Group 2,11.01677963985
Group 2,10.01677963995
Group 2,11.01677964006
Group 2,11.01677964017
Group 2,51.01677964028
Group 2,11.01677964039
Group 2,10.01677964049
Group 2,11.01677964060
Group 2,11.01677964071
Group 2,51.01677964082
Group 2,11.01677964093
Group 2,11.01677964104
Group 2,10.01677964114
Group 2,11.01677964125
Group 2,11.01677964136
Group 2,51.01677964147
Group 2,11.01677964158
Group 2,10.01677964168
Group 2,11.01677964179
Group 2,11.01677964190
Group 2,51.01677964201
Group 2,11.01677964212
Group 2,11.01677964223
