Group,CURL
Group 1,.01677355207
Group 1,1.01677355208
Group 1,.01677355208
Group 1,1.01677355209
Group 1,.01677355209
Group 1,1.01677355210
Group 1,.01677355210
Group 1,1.01677355211
Group 1,.01677355211
Group 1,1.01677355212
Group 1,.01677355212
Group 1,1.01677355213
Group 1,.01677355213
Group 1,1.01677355214
Group 1,.01677355214
Group 1,1.01677355215
Group 1,.01677355215
Group 1,1.01677355216
Group 1,.01677355216
Group 1,1.01677355217
Group 1,1.01677355218
Group 1,.01677355218
Group 1,1.01677355219
Group 1,.01677355219
Group 1,1.01677355220
Group 1,.01677355220
Group 1,1.01677355221
Group 1,.01677355221
Group 1,1.01677355222
Group 1,.01677355222
