Group,CURL
Group 1,1.01677355193
Group 1,.01677355193
Group 1,1.01677355194
Group 1,.01677355194
Group 1,1.01677355195
Group 1,.01677355195
Group 1,1.01677355196
Group 1,.01677355196
Group 1,1.01677355197
Group 1,.01677355197
Group 1,1.01677355198
Group 1,.01677355198
Group 1,1.01677355199
Group 1,.01677355199
Group 1,4041.01677355200
Group 1,.01677355200
Group 1,1.01677355201
Group 1,.01677355201
Group 1,1.01677355202
Group 1,.01677355202
Group 1,.01677355202
Group 1,1.01677355203
Group 1,1.01677355204
Group 1,.01677355204
Group 1,.01677355204
Group 1,1.01677355205
Group 1,.01677355205
Group 1,1.01677355206
Group 1,.01677355206
Group 1,1.01677355207
