Data; Group; Nome_POD; APT
dom 26 fev 2023 03:12:52 -03; Group 2; redis-67db9bd79b-dxqz2; 10.43
dom 26 fev 2023 03:13:02 -03; Group 2; redis-67db9bd79b-dxqz2; 10.39
dom 26 fev 2023 03:13:13 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:13:24 -03; Group 2; redis-67db9bd79b-dxqz2; 10.37
dom 26 fev 2023 03:13:35 -03; Group 2; redis-67db9bd79b-dxqz2; 10.40
dom 26 fev 2023 03:13:46 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:13:56 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:14:07 -03; Group 2; redis-67db9bd79b-dxqz2; 10.55
dom 26 fev 2023 03:14:18 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:14:29 -03; Group 2; redis-67db9bd79b-dxqz2; 10.41
dom 26 fev 2023 03:14:40 -03; Group 2; redis-67db9bd79b-dxqz2; 10.40
dom 26 fev 2023 03:14:50 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:15:01 -03; Group 2; redis-67db9bd79b-dxqz2; 10.39
dom 26 fev 2023 03:15:12 -03; Group 2; redis-67db9bd79b-dxqz2; 10.37
dom 26 fev 2023 03:15:23 -03; Group 2; redis-67db9bd79b-dxqz2; 10.41
dom 26 fev 2023 03:15:34 -03; Group 2; redis-67db9bd79b-dxqz2; 10.39
dom 26 fev 2023 03:15:44 -03; Group 2; redis-67db9bd79b-dxqz2; 10.40
dom 26 fev 2023 03:15:55 -03; Group 2; redis-67db9bd79b-dxqz2; 10.37
dom 26 fev 2023 03:16:06 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:16:17 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:16:28 -03; Group 2; redis-67db9bd79b-dxqz2; 10.46
dom 26 fev 2023 03:16:39 -03; Group 2; redis-67db9bd79b-dxqz2; 10.39
dom 26 fev 2023 03:16:49 -03; Group 2; redis-67db9bd79b-dxqz2; 10.39
dom 26 fev 2023 03:17:00 -03; Group 2; redis-67db9bd79b-dxqz2; 10.42
dom 26 fev 2023 03:17:11 -03; Group 2; redis-67db9bd79b-dxqz2; 10.42
dom 26 fev 2023 03:17:22 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:17:33 -03; Group 2; redis-67db9bd79b-dxqz2; 10.52
dom 26 fev 2023 03:17:43 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
dom 26 fev 2023 03:17:54 -03; Group 2; redis-67db9bd79b-dxqz2; 10.44
dom 26 fev 2023 03:18:05 -03; Group 2; redis-67db9bd79b-dxqz2; 10.38
