Data; Group; Nome_POD; APT
dom 26 fev 2023 04:19:03 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:19:13 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:19:24 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:19:34 -03; Group 2; vote-79787c6c8b-5z79m; 10.20
dom 26 fev 2023 04:19:45 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:19:55 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:20:06 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:20:17 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:20:27 -03; Group 2; vote-79787c6c8b-5z79m; 10.30
dom 26 fev 2023 04:20:38 -03; Group 2; vote-79787c6c8b-5z79m; 10.20
dom 26 fev 2023 04:20:48 -03; Group 2; vote-79787c6c8b-5z79m; 10.17
dom 26 fev 2023 04:20:59 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:21:10 -03; Group 2; vote-79787c6c8b-5z79m; 10.20
dom 26 fev 2023 04:21:20 -03; Group 2; vote-79787c6c8b-5z79m; 10.17
dom 26 fev 2023 04:21:31 -03; Group 2; vote-79787c6c8b-5z79m; 10.20
dom 26 fev 2023 04:21:41 -03; Group 2; vote-79787c6c8b-5z79m; 10.20
dom 26 fev 2023 04:21:52 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:22:03 -03; Group 2; vote-79787c6c8b-5z79m; 10.23
dom 26 fev 2023 04:22:13 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:22:24 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:22:34 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:22:45 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:22:56 -03; Group 2; vote-79787c6c8b-5z79m; 10.20
dom 26 fev 2023 04:23:06 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:23:17 -03; Group 2; vote-79787c6c8b-5z79m; 10.19
dom 26 fev 2023 04:23:27 -03; Group 2; vote-79787c6c8b-5z79m; 10.27
dom 26 fev 2023 04:23:38 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:23:49 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
dom 26 fev 2023 04:23:59 -03; Group 2; vote-79787c6c8b-5z79m; 10.21
dom 26 fev 2023 04:24:10 -03; Group 2; vote-79787c6c8b-5z79m; 10.18
