Data; Group; Nome_POD; APT
dom 26 fev 2023 03:20:07 -03; Group 2; result-77f68799c4-6z8xk; 21.108
dom 26 fev 2023 03:22:08 -03; Group 2; result-77f68799c4-6z8xk; 21.268
dom 26 fev 2023 03:24:10 -03; Group 2; result-77f68799c4-6z8xk; 21.146
dom 26 fev 2023 03:26:11 -03; Group 2; result-77f68799c4-6z8xk; 21.103
dom 26 fev 2023 03:28:13 -03; Group 2; result-77f68799c4-6z8xk; 21.101
dom 26 fev 2023 03:30:14 -03; Group 2; result-77f68799c4-6z8xk; 21.088
dom 26 fev 2023 03:32:16 -03; Group 2; result-77f68799c4-6z8xk; 21.118
dom 26 fev 2023 03:34:18 -03; Group 2; result-77f68799c4-6z8xk; 21.364
dom 26 fev 2023 03:36:19 -03; Group 2; result-77f68799c4-6z8xk; 21.090
dom 26 fev 2023 03:38:21 -03; Group 2; result-77f68799c4-6z8xk; 21.124
dom 26 fev 2023 03:40:22 -03; Group 2; result-77f68799c4-6z8xk; 21.154
dom 26 fev 2023 03:42:24 -03; Group 2; result-77f68799c4-6z8xk; 21.141
dom 26 fev 2023 03:44:25 -03; Group 2; result-77f68799c4-6z8xk; 21.112
dom 26 fev 2023 03:46:27 -03; Group 2; result-77f68799c4-6z8xk; 21.119
dom 26 fev 2023 03:48:29 -03; Group 2; result-77f68799c4-6z8xk; 21.124
dom 26 fev 2023 03:50:30 -03; Group 2; result-77f68799c4-6z8xk; 21.150
dom 26 fev 2023 03:52:32 -03; Group 2; result-77f68799c4-6z8xk; 21.151
dom 26 fev 2023 03:54:33 -03; Group 2; result-77f68799c4-6z8xk; 21.124
dom 26 fev 2023 03:56:35 -03; Group 2; result-77f68799c4-6z8xk; 21.097
dom 26 fev 2023 03:58:36 -03; Group 2; result-77f68799c4-6z8xk; 21.135
dom 26 fev 2023 04:00:38 -03; Group 2; result-77f68799c4-6z8xk; 21.328
dom 26 fev 2023 04:02:39 -03; Group 2; result-77f68799c4-6z8xk; 21.090
dom 26 fev 2023 04:04:41 -03; Group 2; result-77f68799c4-6z8xk; 21.043
dom 26 fev 2023 04:06:43 -03; Group 2; result-77f68799c4-6z8xk; 21.169
dom 26 fev 2023 04:08:44 -03; Group 2; result-77f68799c4-6z8xk; 21.109
dom 26 fev 2023 04:10:46 -03; Group 2; result-77f68799c4-6z8xk; 21.164
dom 26 fev 2023 04:12:47 -03; Group 2; result-77f68799c4-6z8xk; 21.094
dom 26 fev 2023 04:14:49 -03; Group 2; result-77f68799c4-6z8xk; 21.136
dom 26 fev 2023 04:16:50 -03; Group 2; result-77f68799c4-6z8xk; 21.156
dom 26 fev 2023 04:18:52 -03; Group 2; result-77f68799c4-6z8xk; 21.108
